604,Win
605,Defeat
606,Draw
607,Defeat
608,Draw
609,Draw
610,Defeat
611,Defeat
612,Defeat
613,Draw
614,Defeat
615,Win
616,Win
617,Win
618,Draw
619,Win
620,Win
621,Defeat
622,Draw
623,Win
624,Win
625,Defeat
626,Defeat
627,Win
628,Win
629,Win
630,Draw
631,Defeat
632,Draw
633,Draw
634,Defeat
635,Win
636,Win
637,Win
638,Win
639,Win
640,Draw
641,Defeat
642,Win
643,Win
644,Win
645,Win
646,Draw
647,Defeat
648,Defeat
649,Win
650,Draw
651,Win
652,Win
653,Win
654,Win
655,Draw
656,Win
657,Defeat
658,Win
659,Defeat
660,Win
661,Win
662,Defeat
663,Draw
664,Draw
665,Defeat
666,Win
667,Draw
668,Win
669,Win
670,Win
671,Win
672,Draw
673,Win
674,Draw
675,Win
676,Draw
677,Draw
678,Win
679,Win
680,Win
681,Draw
682,Draw
683,Defeat
684,Win
685,Win
686,Defeat
687,Draw
688,Defeat
689,Defeat
690,Draw
691,Draw
692,Win
693,Draw
694,Win
695,Win
696,Win
697,Win
698,Draw
699,Win
700,Win
701,Win
702,Defeat
703,Draw
704,Win
705,Draw
706,Draw
707,Defeat
708,Defeat
709,Draw
710,Win
711,Win
712,Defeat
713,Defeat
714,Defeat
715,Defeat
716,Draw
717,Win
718,Win
719,Win
720,Win
721,Draw
722,Defeat
723,Draw
724,Draw
725,Win
726,Win
727,Defeat
728,Draw
729,Win
730,Win
731,Draw
732,Win
733,Win
734,Win
735,Defeat
736,Win
737,Defeat
738,Win
739,Win
740,Win
741,Win
742,Defeat
743,Win
744,Win
745,Defeat
746,Draw
747,Draw
748,Win
749,Win
750,Win
751,Win
752,Defeat
753,Defeat
754,Defeat
755,Win
756,Win
757,Draw
758,Win
759,Defeat
760,Draw
761,Draw
762,Win
763,Win
764,Win
765,Win
766,Defeat
767,Defeat
768,Draw
769,Win
770,Defeat
771,Win
772,Win
773,Win
774,Win
775,Draw
776,Win
777,Defeat
778,Defeat
779,Win
780,Defeat
781,Win
782,Draw
783,Draw
784,Win
785,Defeat
786,Win
787,Draw
788,Win
789,Draw
790,Win
791,Win
792,Draw
793,Win
794,Defeat
795,Win
796,Win
797,Win
798,Win
799,Defeat
800,Draw
801,Defeat
802,Draw
803,Win
804,Win
805,Win
806,Defeat
807,Win
808,Defeat
809,Defeat
810,Win
811,Draw
812,Draw
813,Draw
814,Win
815,Defeat
816,Draw
817,Draw
818,Defeat
819,Defeat
820,Win
821,Win
822,Draw
823,Draw
824,Win
825,Win
826,Defeat
827,Defeat
828,Win
829,Draw
830,Draw
831,Defeat
832,Win
833,Win
834,Win
835,Defeat
836,Win
837,Win
838,Win
839,Draw
840,Draw
841,Win
842,Draw
843,Draw
844,Win
845,Win
846,Draw
847,Draw
848,Win
849,Draw
850,Draw
851,Draw
852,Win
853,Win
854,Draw
855,Draw
856,Draw
857,Win
858,Win
859,Win
860,Defeat
861,Win
862,Draw
863,Win
864,Win
865,Defeat
866,Draw
867,Draw
868,Win
869,Win
870,Win
871,Defeat
872,Defeat
873,Win
874,Draw
875,Win
876,Win
877,Win
878,Draw
879,Win
880,Draw
881,Defeat
882,Defeat
883,Defeat
884,Win
885,Win
886,Defeat
887,Win
888,Win
889,Draw
890,Defeat
891,Defeat
892,Defeat
893,Defeat
894,Defeat
895,Win
896,Draw
897,Win
898,Defeat
899,Win
900,Win
901,Win
902,Draw
903,Win
904,Defeat
905,Draw
906,Win
907,Defeat
908,Draw
909,Win
910,Win
911,Defeat
912,Draw
913,Defeat
914,Win
915,Win
916,Win
917,Win
918,Win
919,Draw
920,Win
921,Win
922,Defeat
923,Win
924,Win
925,Win
926,Draw
927,Draw
928,Win
929,Draw
930,Win
931,Defeat
932,Win
933,Draw
934,Win
935,Win
936,Defeat
937,Win
938,Win
939,Win
940,Win
941,Win
942,Win
943,Win
944,Win
945,Win
946,Defeat
947,Win
948,Win
949,Defeat
950,Draw
951,Defeat
952,Draw
953,Defeat
954,Win
955,Draw
956,Draw
957,Draw
958,Win
959,Draw
960,Defeat
961,Win
962,Win
963,Defeat
964,Win
965,Win
966,Defeat
967,Defeat
968,Win
969,Defeat
970,Win
971,Draw
972,Win
973,Defeat
974,Win
975,Defeat
976,Win
977,Win
978,Win
979,Draw
980,Win
981,Win
982,Draw
983,Defeat
984,Win
985,Draw
986,Defeat
987,Draw
988,Win
989,Defeat
990,Win
991,Draw
992,Win
993,Draw
994,Draw
995,Draw
996,Draw
997,Defeat
998,Win
999,Defeat
1000,Win
1001,Win
1002,Win
1003,Draw
1004,Draw
1005,Win
1006,Draw
1007,Defeat
1008,Win
1009,Draw
1010,Defeat
1011,Draw
1012,Win
1013,Win
1014,Defeat
1015,Defeat
1016,Win
1017,Defeat
1018,Win
1019,Defeat
1020,Defeat
1021,Win
1022,Win
1023,Defeat
1024,Win
1025,Draw
1026,Win
1027,Defeat
1028,Win
1029,Defeat
1030,Win
1031,Win
1032,Win
1033,Win
1034,Win
1035,Win
1036,Defeat
1037,Win
1038,Defeat
1039,Defeat
1040,Defeat
1041,Win
1042,Defeat
1043,Win
1044,Win
1045,Win
1046,Draw
1047,Draw
1048,Win
1049,Defeat
1050,Draw
1051,Draw
1052,Win
1053,Draw
1054,Draw
1055,Defeat
1056,Win
1057,Win
1058,Defeat
1059,Win
1060,Win
1061,Win
1062,Draw
1063,Defeat
1064,Defeat
1065,Win
1066,Defeat
1067,Defeat
1068,Draw
1069,Win
1070,Win
1071,Draw
1072,Draw
1073,Defeat
1074,Defeat
1075,Defeat
1076,Win
1077,Win
1078,Defeat
1079,Defeat
1080,Defeat
1081,Win
1082,Defeat
1083,Draw
1084,Win
1085,Defeat
1086,Win
1087,Draw
1088,Draw
1089,Draw
1090,Draw
1091,Defeat
1092,Win
1093,Win
1094,Win
1095,Win
1096,Draw
1097,Defeat
1098,Draw
1099,Win
1100,Defeat
1101,Defeat
1102,Defeat
1103,Defeat
1104,Draw
1105,Defeat
1106,Draw
1107,Draw
1108,Draw
1109,Win
1110,Win
1111,Defeat
1112,Win
1113,Win
1114,Win
1115,Draw
1116,Defeat
1117,Win
1118,Draw
1119,Defeat
1120,Win
1121,Draw
1122,Defeat
1123,Defeat
1124,Draw
1125,Win
1126,Draw
1127,Win
1128,Win
1129,Defeat
1130,Win
1131,Win
1132,Draw
1133,Win
1134,Win
1135,Win
1136,Win
1137,Draw
1138,Win
1139,Defeat
1140,Win
1141,Defeat
1142,Defeat
1143,Win
1144,Draw
1145,Win
1146,Win
1147,Defeat
1148,Win
1149,Win
1150,Win
1151,Draw
1152,Draw
1153,Defeat
1154,Defeat
1155,Defeat
1156,Draw
1157,Draw
1158,Win
1159,Defeat
1160,Defeat
1161,Defeat
1162,Defeat
1163,Draw
1164,Win
1165,Win
1166,Defeat
1167,Defeat
1168,Draw
1169,Win
1170,Win
1171,Defeat
1172,Win
1173,Win
1174,Draw
1175,Draw
1176,Defeat
1177,Draw
1178,Draw
1179,Defeat
1180,Win
1181,Defeat
1182,Draw
1183,Win
1184,Win
1185,Draw
1186,Defeat
1187,Defeat
1188,Win
1189,Win
1190,Defeat
1191,Win
1192,Win
1193,Win
1194,Draw
1195,Defeat
1196,Win
1197,Win
1198,Win
1199,Win
1200,Draw
1201,Win
1202,Defeat
1203,Defeat
1204,Win
1205,Draw
1206,Draw
1207,Defeat
1208,Defeat
1209,Defeat
1210,Draw
1211,Win
1212,Draw
1213,Defeat
1214,Win
1215,Defeat
1216,Draw
1217,Draw
1218,Defeat
1219,Defeat
1220,Win
1221,Defeat
1222,Win
1223,Defeat
1224,Defeat
1225,Draw
1226,Win
1227,Draw
1228,Win
1229,Win
1230,Draw
1231,Win
1232,Win
1233,Defeat
1234,Win
1235,Win
1236,Win
1237,Defeat
1238,Win
1239,Draw
1240,Win
1241,Win
1242,Defeat
1243,Defeat
1244,Win
1245,Draw
1246,Defeat
1247,Win
1248,Win
1249,Defeat
1250,Draw
1251,Win
1252,Win
1253,Win
1254,Win
1255,Win
1256,Win
1257,Draw
1258,Defeat
1259,Draw
1260,Win
1261,Win
1262,Draw
1263,Win
1264,Defeat
1265,Win
1266,Draw
1267,Draw
1268,Defeat
1269,Win
1270,Draw
1271,Defeat
1272,Draw
1273,Defeat
1274,Win
1275,Defeat
1276,Draw
1277,Defeat
1278,Win
1279,Defeat
1280,Win
1281,Win
1282,Win
1283,Defeat
1284,Win
1285,Defeat
1286,Draw
1287,Defeat
1288,Draw
1289,Win
1290,Draw
1291,Win
1292,Defeat
1293,Defeat
1294,Win
1295,Defeat
1296,Win
1297,Defeat
1298,Defeat
1299,Defeat
1300,Defeat
1301,Win
1302,Win
1303,Draw
1304,Win
1305,Draw
1306,Win
1307,Win
1308,Win
1309,Win
1310,Win
1311,Win
1312,Draw
1313,Defeat
1314,Win
1315,Draw
1316,Draw
1317,Defeat
1318,Win
1319,Defeat
1320,Win
1321,Draw
1322,Win
1323,Defeat
1324,Win
1325,Draw
1326,Win
1327,Defeat
1328,Win
1329,Defeat
1330,Win
1331,Win
1332,Draw
1333,Draw
1334,Defeat
1335,Win
1336,Win
1337,Draw
1338,Win
1339,Defeat
1340,Defeat
1341,Win
1342,Win
1343,Defeat
1344,Win
1345,Defeat
1346,Win
1347,Win
1348,Defeat
1349,Defeat
1350,Draw
1351,Defeat
1352,Win
1353,Win
1354,Draw
1355,Defeat
1356,Defeat
1357,Win
1358,Defeat
1359,Win
1360,Draw
1361,Win
1362,Defeat
1363,Defeat
1364,Defeat
1365,Draw
1366,Draw
1367,Defeat
1368,Win
1369,Win
1370,Win
1371,Defeat
1372,Draw
1373,Defeat
1374,Draw
1375,Defeat
1376,Win
1377,Draw
1378,Win
1379,Defeat
1380,Draw
1381,Defeat
1382,Win
1383,Draw
1384,Win
1385,Win
1386,Win
1387,Defeat
1388,Defeat
1389,Win
1390,Draw
1391,Defeat
1392,Draw
1393,Draw
1394,Draw
1395,Draw
1396,Defeat
1397,Win
1398,Defeat
1399,Win
1400,Win
1401,Defeat
1402,Win
1403,Defeat
1404,Win
1405,Win
1406,Win
1407,Draw
1408,Win
1409,Win
1410,Win
1411,Win
1412,Defeat
1413,Defeat
1414,Win
1415,Defeat
1416,Win
1417,Win
1418,Win
1419,Win
1420,Win
1421,Defeat
1422,Win
1423,Win
1424,Win
1425,Defeat
1426,Draw
1427,Draw
1428,Defeat
1429,Draw
1430,Draw
1431,Defeat
1432,Win
1433,Defeat
1434,Defeat
1435,Win
1436,Defeat
1437,Defeat
1438,Draw
1439,Draw
1440,Draw
1441,Win
1442,Win
1443,Draw
1444,Win
1445,Win
1446,Draw
1447,Draw
1448,Win
1449,Draw
1450,Win
1451,Draw
1452,Defeat
1453,Win
1454,Defeat
1455,Win
1456,Draw
1457,Defeat
1458,Draw
1459,Win
1460,Win
1461,Draw
1462,Draw
1463,Win
1464,Defeat
1465,Draw
1466,Win
1467,Defeat
1468,Defeat
1469,Win
1470,Draw
1471,Win
1472,Win
1473,Win
1474,Defeat
1475,Win
1476,Defeat
1477,Win
1478,Win
1479,Defeat
1480,Draw
1481,Draw
1482,Draw
1483,Draw
1484,Defeat
1485,Win
1486,Win
1487,Defeat
1488,Win
1489,Win
1490,Win
1491,Win
1492,Win
1493,Draw
1494,Win
1495,Win
1496,Draw
1497,Win
1498,Win
1499,Win
1500,Win
1501,Draw
1502,Draw
1503,Defeat
1504,Win
1505,Defeat
1506,Win
1507,Defeat
1508,Defeat
1509,Defeat
1510,Win
1511,Defeat
1512,Win
1513,Draw
1514,Defeat
1515,Defeat
1516,Defeat
1517,Defeat
1518,Defeat
1519,Win
1520,Win
1521,Win
1522,Win
1523,Win
1524,Draw
1525,Defeat
1526,Draw
1527,Defeat
1528,Win
1529,Defeat
1530,Win
1531,Draw
1532,Draw
1533,Defeat
1534,Defeat
1535,Win
1536,Win
1537,Win
1538,Defeat
1539,Win
1540,Draw
1541,Draw
1542,Win
1543,Draw
1544,Win
1545,Draw
1546,Win
1547,Win
1548,Defeat
1549,Draw
1550,Defeat
1551,Win
1552,Win
1553,Defeat
1554,Defeat
1555,Defeat
1556,Win
1557,Defeat
1558,Defeat
1559,Defeat
1560,Win
1561,Draw
1562,Draw
1563,Defeat
1564,Defeat
1565,Win
1566,Win
1567,Draw
1568,Draw
1569,Win
1570,Draw
1571,Win
1572,Defeat
1573,Win
1574,Draw
1575,Defeat
1576,Win
1577,Win
1578,Win
1579,Win
1580,Defeat
1581,Draw
1582,Win
1583,Defeat
1584,Defeat
1585,Win
1586,Win
1587,Win
1588,Defeat
1589,Draw
1590,Win
1591,Win
1592,Win
1593,Win
1594,Win
1595,Win
1596,Defeat
1597,Win
1598,Defeat
1599,Draw
1600,Win
1601,Win
1602,Win
1603,Draw
1604,Defeat
1605,Draw
1606,Win
1607,Win
1608,Win
1609,Defeat
1610,Draw
1611,Draw
1612,Draw
1613,Win
1614,Defeat
1615,Defeat
1616,Win
1617,Win
1618,Win
1619,Draw
1620,Win
1621,Defeat
1622,Defeat
1623,Defeat
1624,Win
1625,Defeat
1626,Draw
1627,Defeat
1628,Defeat
1629,Defeat
1630,Draw
1631,Draw
1632,Win
1633,Win
1634,Win
1635,Defeat
1636,Draw
1637,Draw
1638,Win
1639,Defeat
1640,Win
1641,Win
1642,Win
1643,Defeat
1644,Win
1645,Draw
1646,Win
1647,Win
1648,Draw
1649,Win
1650,Win
1651,Defeat
1652,Defeat
1653,Win
1654,Draw
1655,Defeat
1656,Win
1657,Win
1658,Draw
1659,Win
1660,Win
1661,Win
1662,Win
1663,Draw
1664,Draw
1665,Draw
1666,Win
1667,Draw
1668,Win
1669,Draw
1670,Draw
1671,Win
1672,Win
1673,Win
1674,Win
1675,Win
1676,Draw
1677,Defeat
1678,Win
1679,Draw
1680,Win
1681,Draw
1682,Win
1683,Win
1684,Win
1685,Win
1686,Win
1687,Win
1688,Win
1689,Defeat
1690,Win
1691,Win
1692,Draw
1693,Draw
1694,Draw
1695,Win
1696,Win
1697,Win
1698,Draw
1699,Win
1700,Defeat
1701,Defeat
1702,Defeat
1703,Defeat
1704,Draw
1705,Defeat
1706,Draw
1707,Draw
1708,Win
1709,Draw
1710,Defeat
1711,Draw
1712,Win
1713,Win
1714,Win
1715,Win
1716,Defeat
1717,Draw
1718,Defeat
1719,Defeat
1720,Win
1721,Draw
1722,Defeat
1723,Win
1724,Draw
1725,Defeat
1726,Win
1727,Defeat
1728,Draw
1729,Win
1730,Defeat
1731,Win
1732,Win
1733,Defeat
1734,Win
1735,Win
1736,Win
1737,Win
1738,Win
1739,Draw
1740,Win
1741,Defeat
1742,Defeat
1743,Win
1744,Win
1745,Win
1746,Win
1747,Win
1748,Win
1749,Win
1750,Win
1751,Draw
1752,Win
1753,Win
1754,Draw
1755,Defeat
1756,Win
1757,Win
1758,Win
1759,Win
1760,Defeat
1761,Defeat
1762,Defeat
1763,Defeat
1764,Defeat
1765,Win
1766,Defeat
1767,Draw
1768,Win
1769,Defeat
1770,Draw
1771,Draw
1772,Draw
1773,Defeat
1774,Win
1775,Defeat
1776,Defeat
1777,Draw
1778,Draw
1779,Defeat
1780,Win
1781,Draw
1782,Defeat
1783,Win
1784,Draw
1785,Win
1786,Win
1787,Draw
1788,Draw
1789,Defeat
1790,Defeat
1791,Draw
1792,Draw
1793,Defeat
1794,Win
1795,Draw
1796,Win
1797,Defeat
1798,Win
1799,Win
1800,Defeat
1801,Defeat
1802,Draw
1803,Defeat
1804,Draw
1805,Defeat
1806,Draw
1807,Win
1808,Draw
1809,Win
1810,Draw
1811,Win
1812,Draw
1813,Defeat
1814,Defeat
1815,Draw
1816,Win
1817,Draw
1818,Win
1819,Draw
1820,Defeat
1821,Draw
1822,Win
1823,Win
1824,Win
1825,Win
1826,Win
1827,Defeat
1828,Win
1829,Draw
1830,Draw
1831,Draw
1832,Defeat
1833,Win
1834,Defeat
1835,Defeat
1836,Win
1837,Win
1838,Win
1839,Defeat
1840,Win
1841,Win
1842,Draw
1843,Win
1844,Defeat
1845,Defeat
1846,Win
1847,Defeat
1848,Win
1849,Win
1850,Win
1851,Win
1852,Defeat
1853,Draw
1854,Draw
1855,Defeat
1856,Win
1857,Defeat
1858,Win
1859,Win
1860,Win
1861,Win
1862,Draw
1863,Draw
1864,Defeat
1865,Win
1866,Draw
1867,Win
1868,Draw
1869,Defeat
1870,Draw
1871,Win
1872,Win
1873,Win
1874,Defeat
1875,Win
1876,Defeat
1877,Win
1878,Win
1879,Win
1880,Win
1881,Defeat
1882,Defeat
1883,Draw
1884,Draw
1885,Win
1886,Draw
1887,Win
1888,Win
1889,Draw
1890,Win
1891,Draw
1892,Draw
1893,Draw
1894,Win
1895,Win
1896,Draw
1897,Win
1898,Win
1899,Draw
1900,Defeat
1901,Win
1902,Win
1903,Defeat
1904,Defeat
1905,Defeat
1906,Draw
1907,Draw
1908,Win
1909,Draw
1910,Draw
1911,Defeat
1912,Draw
1913,Draw
1914,Win
1915,Win
1916,Defeat
1917,Draw
1918,Win
1919,Draw
1920,Draw
1921,Win
1922,Draw
1923,Win
1924,Win
1925,Win
1926,Defeat
1927,Win
1928,Win
1929,Defeat
1930,Defeat
1931,Win
1932,Defeat
1933,Win
1934,Defeat
1935,Win
1936,Draw
1937,Defeat
1938,Defeat
1939,Win
1940,Defeat
1941,Draw
1942,Defeat
1943,Win
1944,Draw
1945,Defeat
1946,Draw
1947,Win
1948,Win
1949,Win
1950,Defeat
1951,Win
1952,Draw
1953,Defeat
1954,Win
1955,Draw
1956,Defeat
1957,Draw
1958,Win
1959,Win
1960,Defeat
1961,Win
1962,Draw
1963,Win
1964,Draw
1965,Win
1966,Win
1967,Win
1968,Win
1969,Win
1970,Win
1971,Win
1972,Defeat
1973,Win
1974,Defeat
1975,Win
1976,Defeat
1977,Draw
1978,Win
1979,Defeat
1980,Win
1981,Draw
1982,Win
1983,Defeat
1984,Draw
1985,Draw
1986,Defeat
1987,Win
1988,Draw
1989,Win
1990,Win
1991,Draw
1992,Draw
1993,Win
1994,Win
1995,Win
1996,Defeat
1997,Draw
1998,Win
1999,Win
2000,Defeat
2001,Defeat
2002,Draw
2003,Win
2004,Win
2005,Draw
2006,Win
2007,Defeat
2008,Win
2009,Defeat
2010,Win
2011,Win
2012,Defeat
2013,Win
2014,Defeat
2015,Defeat
2016,Draw
2017,Win
2018,Win
2019,Defeat
2020,Defeat
2021,Draw
2022,Win
2023,Win
2024,Win
2025,Draw
2026,Win
2027,Defeat
2028,Draw
2029,Win
2030,Win
2031,Draw
2032,Defeat
2033,Draw
2034,Defeat
2035,Win
2036,Win
2037,Win
2038,Win
2039,Win
2040,Defeat
2041,Win
2042,Win
2043,Win
2044,Draw
2045,Defeat
2046,Defeat
2047,Win
2048,Win
2049,Defeat
2050,Defeat
2051,Defeat
2052,Defeat
2053,Win
2054,Win
2055,Win
2056,Defeat
2057,Draw
2058,Draw
2059,Win
2060,Draw
2061,Win
2062,Win
2063,Win
2064,Defeat
2065,Defeat
2066,Draw
2067,Draw
2068,Win
2069,Defeat
2070,Win
2071,Defeat
2072,Defeat
2073,Defeat
2074,Defeat
2075,Win
2076,Defeat
2077,Win
2078,Draw
2079,Defeat
2080,Defeat
2081,Draw
2082,Defeat
2083,Defeat
2084,Win
2085,Win
2086,Defeat
2087,Win
2088,Win
2089,Win
2090,Win
2091,Draw
2092,Defeat
2093,Draw
2094,Draw
2095,Draw
2096,Win
2097,Win
2098,Win
2099,Win
2100,Defeat
2101,Draw
2102,Win
2103,Draw
2104,Defeat
2105,Draw
2106,Defeat
2107,Defeat
2108,Win
2109,Win
2110,Defeat
2111,Defeat
2112,Defeat
2113,Defeat
2114,Defeat
2115,Defeat
2116,Win
2117,Win
2118,Defeat
2119,Win
2120,Win
2121,Win
2122,Defeat
2123,Draw
2124,Draw
2125,Draw
2126,Win
2127,Draw
2128,Win
2129,Win
2130,Win
2131,Draw
2132,Win
2133,Defeat
2134,Draw
2135,Win
2136,Draw
2137,Draw
2138,Draw
2139,Win
2140,Defeat
2141,Defeat
2142,Win
2143,Draw
2144,Draw
2145,Win
2146,Win
2147,Win
2148,Win
2149,Win
2150,Win
2151,Draw
2152,Win
2153,Draw
2154,Draw
2155,Win
2156,Win
2157,Defeat
2158,Defeat
2159,Win
2160,Defeat
2161,Draw
2162,Draw
2163,Defeat
2164,Draw
2165,Draw
2166,Defeat
2167,Win
2168,Win
2169,Defeat
2170,Defeat
2171,Win
2172,Win
2173,Win
2174,Draw
2175,Draw
2176,Win
2177,Win
2178,Defeat
2179,Draw
2180,Draw
2181,Defeat
2182,Defeat
2183,Draw
2184,Draw
2185,Draw
2186,Draw
2187,Win
2188,Win
2189,Defeat
2190,Win
2191,Win
2192,Win
2193,Draw
2194,Win
2195,Win
2196,Win
2197,Win
2198,Win
2199,Win
